guid	action	old_text	new_text
2f9997be-30a0-4d34-bcab-3b1466e8b4f7	changed	„To je pravda,“ {n}Areelův hlas zní téměř lhostejně. Neohlíží se na rozohněnou bohyni — její oči jsou přikované na tebe.{/n} „Snažila jsem se ti to říct v Alushinyrra, ale nebylo mi dovoleno. Je to nevyhnutelný důsledek tohoto procesu: chceš‑li sešít dvě roviny tak, jak jsem sešila Golarion a Abyss, musí být duše smrtelníka protkána podstatou Abyssu. Aby se tento šev rozpletl, musí být původní duše, klíč, roztrhána. Nikdo by takový proces nepřežil.“	„To je pravda,“ {n}Areelin hlas zní téměř lhostejně. Neohlíží se na rozohněnou bohyni — její oči jsou přikované na tebe.{/n} „Snažila jsem se ti to říct v Alushinyrra, ale nebylo mi dovoleno. Je to nevyhnutelný důsledek tohoto procesu: chceš‑li sešít dvě roviny tak, jak jsem sešila Golarion a Abyss, musí být duše smrtelníka protkána podstatou Abyssu. Aby se tento šev rozpletl, musí být původní duše, klíč, roztrhána. Nikdo by takový proces nepřežil.“
fc5b5154-f06d-4c86-beff-dae4e66a111b	changed	"""Protože kdybych ti řekla pravdu, odmítl bys to udělat."" {n}Nocticula ti věnuje sladký úsměv.{/n} ""Ale nejsi na mě naštvaný, že? Vždyť všechno dopadlo dokonale. Našli jsme další klíč, takže teď můžeš žít a užívat si života... samozřejmě pokud chytíš Areelu."""	"""Protože kdybych ti řekla pravdu, odmítl bys to udělat."" {n}Nocticula ti věnuje sladký úsměv.{/n} ""Ale nejsi na mě naštvaný, že? Vždyť všechno dopadlo dokonale. Našly jsme další klíč, takže teď můžeš žít a užívat si života... samozřejmě pokud chytíš Areelu."""
bd105ad2-5150-4c8b-bc44-56dd6d607b3b	changed	"""To jsou jen divoké spekulace dívky, jež si bez zásluh získala nebeskou moc a nyní se obává, že by ostatní mohli učinit totéž a přinutit ji sdílet své místo ve světle. Chci se stát bohyní? Samozřejmě že chci. Kdo by nechtěl? Můžeš mi s tím pomoci? Bohužel ne."""	To jsou jen divoké spekulace dívky, jež si bez zásluh získala nebeskou moc a nyní se obává, že by ostatní mohli učinit totéž a přinutit ji sdílet své místo ve světle. Chci se stát bohyní? Samozřejmě že chci. Kdo by nechtěl? Můžeš mi s tím pomoci? Bohužel ne.
d08f2782-7be4-4840-9234-853ab3b4984b	changed	„Poté, co jsem se odvrátil od svého démonického minulého, ztratil jsem některé ze svých dřívějších schopností. Bylo to těžké, ale zvládl jsem to. Jsi silnější než já, takže není šance, že bys tím neprošel. Odhoď moc Abyssu a následuj svou vlastní cestu!“	"""Poté, co jsem se odvrátila od svého démonického minulého, ztratila jsem některé ze svých dřívějších schopností. Bylo to těžké, ale zvládla jsem to. Jsi silnější než já, takže není šance, že bys tím neprošel. Odhoď moc Abyssu a následuj svou vlastní cestu!"""
2be227a4-db2e-4064-a14f-f7f68d742222	changed	"{n}Nocticula vypadá otřeseně. Dívala se na tebe úžasem, její povýšený úsměv se zkřivil v hněv a zmatek.{/n} ""Zničil jsi můj profánní dar? Můj dar! Opravdu, Areelu sama nechápe moc, kterou ti vložila. Nebo je to možná důsledek tvé tvrdohlavé umíněnosti."""	"{n}Nocticula vypadá otřeseně. Dívala se na tebe úžasem, její povýšený úsměv se zkřivila v hněv a zmatek.{/n} ""Zničil jsi můj profánní dar? Můj dar! Opravdu, Areelu sama nechápe moc, kterou ti vložila. Nebo je to možná důsledek tvé tvrdohlavé umíněnosti."""
fec21da8-23fb-4f90-aaf9-863ddb15f0ca	changed	"""Mluví nesmysly. Je pravda, že jsme ti dali tu moc — ale to ty jsi si vybral, jak s ní naložit. Patří ti a zůstane tvá, takže s ní můžeš činit, co chceš — ale nejdřív ji musíš použít k uzavření Worldwound! Nepolapíš nejsilnější čarodějku tohoto světa, a navíc polodémonku, holýma rukama, že ne?"""	"""Mluví nesmysly. Je pravda, že jsme ti daly tu moc — ale to ty jsi si vybral, jak s ní naložit. Patří ti a zůstane tvá, takže s ní můžeš činit, co chceš — ale nejdřív ji musíš použít k uzavření Worldwound! Nepolapíš nejsilnější čarodějku tohoto světa, a navíc polodémonku, holýma rukama, že ne?"""
0df5e7e0-f70d-46d8-87a3-4758970d27bd	changed	Ó, wow! Do pekla! Cítím se, jako bych se vyhříval v teplém slunci! Co na to říkáš, démone, už máš ocas mezi nohama? To se ti nelíbí, že?	Ó, wow! Do pekla! Cítím se, jako bych se vyhřívala v teplém slunci! Co na to říkáš, démone, už máš ocas mezi nohama? To se ti nelíbí, že?
6ef94454-5351-4a36-a3d4-ba1bb407fd45	changed	Rozhodně ne, abych si získával přízeň pánů démonů. Protože, upřímně... pohrdám všemi pány nadvlády stejně, ať pocházejí z Heaven nebo z Abyss.	Rozhodně ne, abych si získávala přízeň pánů démonů. Protože, upřímně... pohrdám všemi pány nadvlády stejně, ať pocházejí z Heaven nebo z Abyss.
497d2a99-2f6a-436e-9720-d2ec21dd5a7e	changed	"{n}Wenduag se sardonicky uchechtne.{/n} ""Víš, co se chystám říct, {mf|pán|paní}. Tato moc je naše, ať už pochází odkudkoli a ať jsme k ní přišli jakkoli. Jen naprostý idiot by takovou sílu odmítl. A pokud uvážíš počet nepřátel, které sis nadělal, byl bys tím idiotem s přáním zemřít."""	"{n}Wenduag se sardonicky uchechtne.{/n} ""Víš, co se chystám říct, {mf|pán|paní}. Tato moc je naše, ať už pochází odkudkoli a ať jsme k ní přišly jakkoli. Jen naprostý idiot by takovou sílu odmítl. A pokud uvážíš počet nepřátel, které sis nadělal, byl bys tím idiotem s přáním zemřít."""
84f9173c-6191-46fe-8318-fa369e3ab530	changed	"""Možná je nebezpečné naslouchat této démonické špíně, ale položil fér otázku... Jsi tu, abys zachránil všechny, nebo vládnul mrtvým z trůnu z kostí? Jakou cestu před sebou vidíš?"""	"""Možná je nebezpečné naslouchat této démonické špíně, ale položila fér otázku... Jsi tu, abys zachránil všechny, nebo vládnul mrtvým z trůnu z kostí? Jakou cestu před sebou vidíš?"""
3d4bab55-2bbb-4efa-a84e-83ad2b4e3db7	changed	"""To je naprosto anti‑vědecká metoda získávání informací — a právě to z ní činí tak zajímavou! Budu muset provést sérii experimentů za účasti tebe. Abych zjistil, jak reaguješ na různé předměty, abych odhalil vzorce v množství informací, které z nich přijímáš..."""	To je naprosto anti‑vědecká metoda získávání informací — a právě to z ní činí tak zajímavou! Budu muset provést sérii experimentů za účasti tebe. Abych zjistila, jak reaguješ na různé předměty, abych odhalila vzorce v množství informací, které z nich přijímáš...
c53ef5f6-236a-4c37-a83b-c8371fb38e7f	changed	"""Opravdu? Nuže, když jsem se rozhodl na to všechno zapomenout, musí to znamenat, že jsem se nic zajímavého nenaučil. Ani tentokrát si to nepamatuju."" {n}Nenio mrkne a rozhlédne se.{/n} ""Takže... O čem jsme to mluvili?"""	"""Opravdu? Nuže, když jsem se rozhodla na to všechno zapomenout, musí to znamenat, že jsem se nic zajímavého nenaučila. Ani tentokrát si to nepamatuju."" {n}Nenio mrkne a rozhlédne se.{/n} ""Takže... O čem jsme to mluvili?"""
89a3e2ca-29d1-40cc-aceb-5d3cb9055474	changed	Dokonalý smysl našeho snažení je uzavřít Worldwound... Tolikrát jsem si tato slova opakoval. Opakoval jsem je, když jsem tě následoval, skřípal zuby, když jsem viděl, kým se chystáš stát. Věřil jsem, že jsi hnán ušlechtilým cílem. Věřil jsem, že to, co se ti děje, není tvá vina. {n}Seelah pozvedá hlavu.{/n} Dokaž mi, že jsem se nemýlil, když jsem tě následoval!	Dokonalý smysl našeho snažení je uzavřít Worldwound... Tolikrát jsem si tato slova opakovala. Opakovala jsem je, když jsem tě následovala, skřípala zuby, když jsem viděla, kým se chystáš stát. Věřila jsem, že jsi hnán ušlechtilým cílem. Věřila jsem, že to, co se ti děje, není tvá vina. {n}Seelah pozvedá hlavu.{/n} Dokaž mi, že jsem se nemýlila, když jsem tě následovala!
85340c7a-4998-4eb8-8822-637d448082d4	changed	"""Tělo této kultistky bylo znovu utvořeno, aby dokončilo posvátné poslání na Golarionu. Anomálii byl dán tvar, aby mohla sloužit účelům vesmíru. Ale ukázalo se, že je... porouchaná. Anomálie pozměnila svou mysl, vyloučila vše 'nepodstatné' a nahradila to tím, co shledala 'zajímavým.' Přijala falešné jméno a našla falešný smysl."""	Tělo této kultistky bylo znovu utvořeno, aby dokončilo posvátné poslání na Golarionu. Anomálii byl dán tvar, aby mohla sloužit účelům vesmíru. Ale ukázalo se, že je... porouchaná. Anomálie pozměnila svou mysl, vyloučila vše 'nepodstatné' a nahradila to tím, co shledala 'zajímavým.' Přijala falešné jméno a našla falešný smysl.
dc3c511e-7634-4203-8150-8a662cd6c24c	changed	"{n}Arueshalae pomalu vstává, jako predátor, který sleduje kořist. Poté ztuhne, jako by naslouchala zvuku, který nikdo jiný neslyší.{/n} ""Cítím Propast. Jestli nejsme v Propasti, pak jsme jí nesmírně blízko. Něco pradávného a nesmírně mocného zde přebývá... A jsem téměř jistá, že to 'něco' má démonický původ!"""	"{n}Arueshalae pomalu vstává, jako predátorka, která sleduje kořist. Poté ztuhne, jako by naslouchala zvuku, který nikdo jiný neslyší.{/n} ""Cítím Propast. Jestli nejsme v Propasti, pak jsme jí nesmírně blízko. Něco pradávného a nesmírně mocného zde přebývá... A jsem téměř jistá, že to 'něco' má démonický původ!"""
333a0fdf-8b8e-4b43-8323-ff1a7e730dd0	changed	"""'Brzy' se snadno změní na 'později', pak na 'někdy' a 'nikdy.' Osobně jsem vždy dával přednost 'tady a teď.'"""	'Brzy' se snadno změní na 'později', pak na 'někdy' a 'nikdy.' Osobně jsem vždy dávala přednost 'tady a teď.'
bdc390c8-1438-4585-b98b-2669c5b133e9	changed	"""To je rozhodně hádanka, a je to jedna z nejsofistikovanějších hádanek, které jsem kdy slyšel. Co se stane, když někomu odepřeš jméno a totožnost? Když mu vezmeš minulost a přítomnost? Hm."""	"""To je rozhodně hádanka, a je to jedna z nejsofistikovanějších hádanek, které jsem kdy slyšela. Co se stane, když někomu odepřeš jméno a totožnost? Když mu vezmeš minulost a přítomnost? Hm."""
c866ce3e-b357-43d0-8da1-8e761c4ebbac	changed	"""Oh, I have the answer!"" (n)Nenio se zachechtal.(/n) ""Z mého pohledu vy všichni — kluci i holky — vypadáte stejně. Vaše jména, vaše pohlaví... to jsou pro mě jen slova. Když jsi ochuzen o svou identitu, stáváš se ničím. Správná odpověď zní: nic."""	"""Oh, I have the answer!"" (n)Nenio se zachechtala.(/n) ""Z mého pohledu vy všichni — kluci i holky — vypadáte stejně. Vaše jména, vaše pohlaví... to jsou pro mě jen slova. Když jsi ochuzen o svou identitu, stáváš se ničím. Správná odpověď zní: nic."""
4be0826b-a8c6-4a23-ab9e-32757192ebb6	changed	"""Areshkagalova přísaha... ta, kterou jsme právě slyšeli — jsem si naprosto jistý, že ji musíš odříkat celou, bez chyby."" (n)Nenio zní podivně chraplavě.(/n) ""Jak to začínalo... Odmítám svou minulost, svou přítomnost i svou budoucnost."""	"""Areshkagalova přísaha... ta, kterou jsme právě slyšeli — jsem si naprosto jistá, že ji musíš odříkat celou, bez chyby."" (n)Nenio zní podivně chraplavě.(/n) ""Jak to začínalo... Odmítám svou minulost, svou přítomnost i svou budoucnost."""
3149dc38-b42e-4646-926f-05d412122c6a	changed	"""Slova přísahy nestačí? Teď chce, abychom uvěřili téhle žvanírně? Kdyby nebylo tajemství vesmíru, prostě bych to vzdal a odešel."""	"""Slova přísahy nestačí? Teď chce, abychom uvěřili téhle žvanírně? Kdyby nebylo tajemství vesmíru, prostě bych to vzdala a odešla."""
0964862c-d3f4-4bbe-a9d1-cde0b7550085	changed	"""Není snadné být sám sebou. Lidé k sobě nejsou příliš shovívaví. Říkají 'nenávidím se' nebo 'opovrhuji sám sebou'... a trestají se za minulé chyby. Lidé chtějí být ničím, protože se jim nelíbí, kým jsou... Ale nikdy jsem neviděl, že by si někdo přísahal stát se ničím. Obvykle stačí láhev tvrdého vína."""	"""Není snadné být sama sebou. Lidé k sobě nejsou příliš shovívaví. Říkají 'nenávidím se' nebo 'opovrhuji sám sebou'... a trestají se za minulé chyby. Lidé chtějí být ničím, protože se jim nelíbí, kým jsou... Ale nikdy jsem neviděla, že by si někdo přísahal stát se ničím. Obvykle stačí láhev tvrdého vína."""
25722b6a-30dc-4b22-b4ad-1858ccbe2aaa	changed	"""Bolest lze vydržet kvůli poznání. Lepší přístup je však získat vědění, jak bolest odstranit. Věděl jsi, že existuje více než 70 různých metodologií pro lokální a celkovou anestézii, včetně chemických, magických, psychologických a mechanických? Optimální je bezpochyby ta, kterou preferuji — metoda vědeckého zapomínání."""	Bolest lze vydržet kvůli poznání. Lepší přístup je však získat vědění, jak bolest odstranit. Věděl jsi, že existuje více než 70 různých metodologií pro lokální a celkovou anestézii, včetně chemických, magických, psychologických a mechanických? Optimální je bezpochyby ta, kterou preferuji — metoda vědeckého zapomínání.
ba74c157-d276-40d0-9644-ac2d9f4bd10d	changed	"""Zní to skoro jako slova útěchy. Nečekal jsem to od tebe."""	"""Zní to skoro jako slova útěchy. Nečekala jsem to od tebe."""
bffd0d6b-e76b-443f-aff9-039d561e5ba9	changed	"""Vím, že dobro může být přeměněno v zlo. Viděl jsem to na vlastní oči. Přesto tomu nerozumím. Proč? Jak se něco takového může stát?"""	"""Vím, že dobro může být přeměněno v zlo. Viděla jsem to na vlastní oči. Přesto tomu nerozumím. Proč? Jak se něco takového může stát?"""
7247d0d1-6998-492e-a0d9-eda96b1e0f4a	changed	"{n}Nocticulina tvář zůstává zdvořilá, avšak v jejím hlasu se nyní zračí náznak nevole.{/n} ""Je škoda, že zatímco jsi odhalil její lstivý plán, přesto jsi jí dal znalosti, které hledala. Moudřejší by bylo udržet ji v nevědomosti. Od nynějška si ji budu hlídat víc. Na druhou stranu..."" {n}Vládce Alushinyrry odmlčí, do jeho hlasu se vkrádá únava.{/n} ""...To vše je tak triviální."""	"{n}Nocticulina tvář zůstává zdvořilá, avšak v jejím hlasu se nyní zračí náznak nevole.{/n} ""Je škoda, že zatímco jsi odhalil její lstivý plán, přesto jsi jí dal znalosti, které hledala. Moudřejší by bylo udržet ji v nevědomosti. Od nynějška si ji budu hlídat víc. Na druhou stranu..."" {n}Vládkyně Alushinyrry odmlčí, do jejího hlasu se vkrádá únava.{/n} ""...To vše je tak triviální."""
2564c2eb-3b83-495f-ab42-2ece46a15cc0	changed	"""Vezmi na vědomí, že jsem byla od narození jedinečná. Byla jsem první succubou Propasti, dokonalým exemplářem svého druhu. Užívala jsem si mládí, sdílela ho se svým bratrem a milencem, než na mě spustil hladový pohled démoní pán Nahyndri. Ten chamtivý tyran mě spatřil jako klenot do své sbírky. Pokusil se mě unést. Věděla jsem, že nemám šanci porazit démoního pána, ale tehdy jsem vůbec nepřemýšlela — bojovala jsem o svou svobodu. Když to bylo za námi, Nahyndri byl mrtev. Vnitřnosti mu visely ven, a celé dny poté z jeho otevřeného těla stříkala krev."""	"""Vezmi na vědomí, že jsem byla od narození jedinečná. Byla jsem první succubou Propasti, dokonalou exemplářkou svého druhu. Užívala jsem si mládí, sdílela ho se svým bratrem a milencem, než na mě spustil hladový pohled démoní pán Nahyndri. Ten chamtivý tyran mě spatřil jako klenot do své sbírky. Pokusil se mě unést. Věděla jsem, že nemám šanci porazit démoního pána, ale tehdy jsem vůbec nepřemýšlela — bojovala jsem o svou svobodu. Když to bylo za námi, Nahyndri byl mrtev. Vnitřnosti mu visely ven, a celé dny poté z jeho otevřeného těla stříkala krev."""
d91615e5-30ed-49aa-9efa-9c05c32fc190	changed	"""Když se otevřel Worldwound, měl jsem z toho radost. Má říše byla nyní spojena s jinou rovinou. Chtěl jsem z ní učinit křižovatku světů, místo, kde by se mohli setkávat démoni, ďáblové a dokonce i andělé. The Wound byla pohodlnou cestou, po níž jsem mohl prosazovat své záměry. Ale Midnight Isles nebyly jediným světem spojeným s Golarionem skrze The Wound. Deskari a Baphomet nyní také nalezli cestu ze svých říší na vaši plochu. Jejich poddaní zaplavili mé ostrovy a rozšířili se po nich jako mor sarančat, zabíjejíce hosty, kteří byli pod mou ochranou, a zpochybňujíce mou vládu. Poháněni byli touhou dobýt a zotročit, ať už na Golarionu, či v jiné Abyssal říši."""	"""Když se otevřel Worldwound, měla jsem z toho radost. Má říše byla nyní spojena s jinou rovinou. Chtěla jsem z ní učinit křižovatku světů, místo, kde by se mohli setkávat démoni, ďáblové a dokonce i andělé. The Wound byla pohodlnou cestou, po níž jsem mohla prosazovat své záměry. Ale Midnight Isles nebyly jediným světem spojeným s Golarionem skrze The Wound. Deskari a Baphomet nyní také nalezli cestu ze svých říší na vaši plochu. Jejich poddaní zaplavili mé ostrovy a rozšířili se po nich jako mor sarančat, zabíjejíce hosty, kteří byli pod mou ochranou, a zpochybňujíce mou vládu. Poháněni byli touhou dobýt a zotročit, ať už na Golarionu, či v jiné Abyssal říši."""
